id,year,loan_limit,gender,approved_in_advance,loan_type,loan_purpose,credit_worthiness,open_credit,loan_category,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,loan_term,negative_amortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,annual_income,credit_type,credit_score,co_applicant_credit_type,age_group,submission_type,loan_to_value_ratio,region,security_type,is_loan_default,debt_to_income_ratio,ltv_band
24995,2019,Conforming,Joint,Not Pre-Approved,type1,p3,Low Risk,No,Personal,256500,4.125,0.4474,0,180,No,No,No,818000,Site Build,Permanent Residency,Home,1,10260,CRIF,653,EXP,55-64,Through Institution,0.3136,North,Direct,0,10,<60%
24996,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,226500,3.99,0.3528,2627.1,360,No,No,No,408000,Site Build,Permanent Residency,Home,1,3120,CRIF,595,CIB,<25,Through Institution,0.5551,North,Direct,1,41,<60%
24997,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,226500,4.75,0.3399,1164.27,360,Yes,No,No,588000,Site Build,Investment,Home,1,17340,EXP,639,EXP,55-64,Direct,0.3852,North,Direct,0,32,<60%
24998,2019,Non-Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,906500,4.375,-0.0131,1702.16,360,No,No,No,1308000,Site Build,Permanent Residency,Home,1,12180,CIB,787,EXP,35-44,Direct,0.6930,South,Direct,0,39,60-80%
24999,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,386500,3.5,0.1222,5634.69,360,No,No,No,558000,Site Build,Permanent Residency,Home,1,5520,CIB,560,EXP,45-54,Through Institution,0.6927,South,Direct,0,38,60-80%
25000,2019,Conforming,Joint,Not Pre-Approved,type2,p1,High Risk,No,Business,496500,3.99,0.9621,2627.1,360,No,No,No,508000,Site Build,Permanent Residency,Home,1,6060,CRIF,613,EXP,25-34,Direct,0.9774,South,Direct,1,56,>80%
25001,2019,Non-Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,106500,3.99,0.3528,2627.1,180,No,No,No,418000,Site Build,Permanent Residency,Home,1,5220,EQUI,514,EXP,45-54,Through Institution,0.2548,South,Direct,1,43,<60%
25002,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,186500,3.99,0.5102,5937.5,360,No,No,No,528000,Site Build,Permanent Residency,Home,1,2640,EXP,867,EXP,45-54,Through Institution,0.3532,South,Direct,0,49,<60%
25003,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,246500,4.875,0.5887,7.9,360,Yes,No,No,288000,Site Build,Permanent Residency,Home,1,4920,CRIF,717,CIB,55-64,Through Institution,0.8559,North,Direct,0,36,>80%
25004,2019,Non-Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,126500,3.99,0.3528,2627.1,324,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,4800,EQUI,872,EXP,>74,Through Institution,0.3026,South,Direct,1,43,<60%
25005,2019,Conforming,Unknown,Pre-Approved,type2,p1,High Risk,No,Business,226500,3.875,1.2341,2171.25,360,No,No,No,228000,Site Build,Permanent Residency,Home,1,4200,EXP,619,CIB,45-54,Through Institution,0.9934,South,Direct,0,60,>80%
25006,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,416500,2.99,-0.5876,0,360,No,No,No,508000,Site Build,Permanent Residency,Home,1,5760,EXP,668,CIB,45-54,Through Institution,0.8199,Central,Direct,0,43,>80%
25007,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,146500,4.125,0.4603,1977.81,360,No,No,No,208000,Site Build,Permanent Residency,Home,1,8160,EXP,640,EXP,45-54,Through Institution,0.7043,North,Direct,0,42,60-80%
25008,2019,Conforming,Female,Pre-Approved,type2,p4,High Risk,No,Business,216500,3.99,0.9621,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,4440,EQUI,600,EXP,55-64,Through Institution,0.5179,North,Direct,1,43,<60%
25009,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,396500,3.375,-0.2118,5955,360,No,No,No,768000,Site Build,Permanent Residency,Home,1,11400,CRIF,524,CIB,55-64,Direct,0.5163,North,Direct,0,15,<60%
25010,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,246500,4.75,0.1691,1030.39,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,3240,EXP,883,CIB,25-34,Direct,0.7752,North,Direct,0,40,60-80%
25011,2019,Conforming,Unknown,Not Pre-Approved,type3,p3,High Risk,No,Personal,316500,4.25,0.0562,6034.95,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,3300,CIB,503,EXP,65-74,Through Institution,0.8157,South,Direct,0,53,>80%
25012,2019,Non-Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,296500,4.25,0.5813,8112.5,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,3840,CRIF,887,EXP,45-54,Direct,0.9324,North,Direct,0,46,>80%
25013,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,436500,3.99,-0.051,776.37,360,No,No,No,558000,Site Build,Permanent Residency,Home,1,5760,CRIF,604,EXP,65-74,Through Institution,0.7823,North,Direct,0,43,60-80%
25014,2019,Conforming,Female,Pre-Approved,type1,p3,High Risk,No,Personal,226500,3.99,0.3528,2627.1,360,No,No,No,288000,Site Build,Permanent Residency,Home,1,6600,CRIF,644,CIB,35-44,Through Institution,0.7865,South,Direct,1,31,60-80%
25015,2019,Non-Conforming,Joint,Not Pre-Approved,type3,p4,High Risk,No,Personal,506500,3.125,-0.4337,5027.23,360,No,No,No,578000,Site Build,Permanent Residency,Home,1,5760,CRIF,648,EXP,35-44,Direct,0.8763,Central,Direct,0,43,>80%
25016,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,296500,3.625,-0.0589,90.03,360,No,No,No,608000,Site Build,Permanent Residency,Home,1,8400,CIB,797,CIB,35-44,Direct,0.4877,South,Direct,0,7,<60%
25017,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,386500,3.625,0.014,0,360,No,Yes,No,598000,Site Build,Permanent Residency,Home,1,5820,EXP,806,CIB,25-34,Through Institution,0.6463,South,Direct,0,38,60-80%
25018,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,106500,4.5,1.2132,3041.75,120,No,No,No,618000,Site Build,Permanent Residency,Home,1,6540,CRIF,845,EXP,55-64,Through Institution,0.1723,Central,Direct,0,19,<60%
25019,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,706500,4,0.2072,0,360,No,No,No,898000,Site Build,Permanent Residency,Home,1,15240,CRIF,815,CIB,45-54,Direct,0.7867,North,Direct,0,27,60-80%
25020,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,176500,3.75,1.0893,4736,180,No,No,No,278000,Site Build,Permanent Residency,Home,1,5280,CIB,585,CIB,45-54,Through Institution,0.6349,North,Direct,0,37,60-80%
25021,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,496500,5.19,1.0083,7608.1,360,Yes,No,No,588000,Site Build,Permanent Residency,Home,1,8280,CIB,729,EXP,35-44,Direct,0.8444,South,Direct,0,40,>80%
25022,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,606500,4.875,0.6654,0,360,No,No,No,978000,Site Build,Permanent Residency,Home,1,16740,EXP,538,CIB,65-74,Direct,0.6201,North,Direct,0,20,60-80%
25023,2019,Conforming,Female,Not Pre-Approved,type2,p1,High Risk,No,Business,126500,4.49,1.987,123.61,360,No,No,No,138000,Site Build,Permanent Residency,Home,1,2220,CIB,629,CIB,65-74,Through Institution,0.9167,North,Direct,0,55,>80%
25024,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,156500,3.375,1.4935,4653.09,180,No,No,No,198000,Site Build,Permanent Residency,Home,1,3780,CIB,791,CIB,55-64,Through Institution,0.7904,North,Direct,0,30,60-80%
25025,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,196500,3.99,0.3528,2627.1,360,No,No,No,208000,Site Build,Permanent Residency,Home,1,5580,CRIF,671,CIB,55-64,Through Institution,0.9447,North,Direct,1,36,>80%
25026,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,256500,4.5,0.4361,295,360,No,No,No,1308000,Site Build,Permanent Residency,Home,1,11760,CIB,787,EXP,45-54,Through Institution,0.1961,North,Direct,0,42,<60%
25027,2019,Non-Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,1376500,3.99,0.3528,2627.1,360,No,No,No,1708000,Site Build,Permanent Residency,Home,1,54300,EXP,572,CIB,55-64,Direct,0.8059,North,Direct,1,10,>80%
25028,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,376500,3.875,0.017,0,360,No,No,No,608000,Site Build,Permanent Residency,Home,1,4680,CIB,755,CIB,35-44,Direct,0.6192,South,Direct,0,41,60-80%
25029,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,296500,4.375,0.4093,3709.03,360,No,No,No,438000,Site Build,Permanent Residency,Home,1,4140,CRIF,670,EXP,65-74,Through Institution,0.6769,North,Direct,0,44,60-80%
25030,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,566500,3.99,0.3528,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,8580,EQUI,760,EXP,45-54,Direct,1.3553,North,Direct,1,34,>80%
25031,2019,Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,416500,3.875,-0.0958,7530.66,360,No,No,No,858000,Site Build,Permanent Residency,Home,1,10020,CIB,578,EXP,35-44,Through Institution,0.4854,South,Direct,0,24,<60%
25032,2019,Conforming,Female,Not Pre-Approved,type1,p4,Low Risk,No,Personal,476500,4.125,-0.113,0,360,No,No,No,808000,Site Build,Permanent Residency,Home,1,9000,CIB,648,CIB,45-54,Direct,0.5897,North,Direct,0,38,<60%
25033,2019,Conforming,Unknown,Not Pre-Approved,type3,p4,High Risk,No,Personal,686500,3.5,-0.169,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,0,EQUI,836,EXP,45-54,Through Institution,1.6423,South,Direct,1,38,>80%
25034,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,556500,3.99,0.3528,2627.1,240,Yes,No,No,418000,Site Build,Investment,Home,2,25680,EQUI,900,EXP,45-54,Direct,1.3313,South,Direct,1,34,>80%
25035,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,266500,4.875,0.479,0,360,No,No,No,568000,Site Build,Permanent Residency,Home,1,8580,CIB,777,EXP,55-64,Through Institution,0.4692,North,Direct,0,39,<60%
25036,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,406500,3.75,0.3313,9618.75,360,No,No,No,458000,Site Build,Permanent Residency,Home,1,7080,EXP,765,EXP,35-44,Direct,0.8876,North,Direct,0,36,>80%
25037,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,256500,2.875,-0.6287,2476.72,360,No,No,No,758000,Site Build,Permanent Residency,Home,1,5760,CRIF,534,CIB,65-74,Direct,0.3384,North,Direct,0,43,<60%
25038,2019,Conforming,Joint,Not Pre-Approved,type3,p1,High Risk,No,Personal,236500,5.125,0.6871,0,360,No,No,No,238000,Site Build,Permanent Residency,Home,1,4920,CIB,667,EXP,65-74,Direct,0.9937,Central,Direct,0,36,>80%
25039,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,656500,3.99,0.9621,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,8640,EQUI,880,EXP,35-44,Through Institution,1.5706,North,Direct,1,34,>80%
25040,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,156500,4.625,1.0547,4115,360,No,No,No,258000,Site Build,Permanent Residency,Home,1,3960,CIB,820,CIB,45-54,Through Institution,0.6066,South,Direct,0,31,60-80%
25041,2019,Non-Conforming,Male,Pre-Approved,type1,p1,High Risk,No,Personal,406500,4,-0.043,6500,360,No,No,No,478000,Site Build,Permanent Residency,Home,1,3600,EXP,568,CIB,25-34,Direct,0.8504,North,Direct,0,49,>80%
25042,2019,Conforming,Female,Not Pre-Approved,type1,p3,Low Risk,No,Personal,476500,4.875,1.3139,5284.38,360,No,No,No,638000,Site Build,Permanent Residency,Home,1,6180,EXP,805,EXP,>74,Through Institution,0.7469,South,Direct,0,48,60-80%
25043,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,676500,3.99,-0.297,995,360,No,No,No,1208000,Site Build,Permanent Residency,Home,1,10080,CRIF,590,CIB,55-64,Direct,0.5600,South,Direct,0,35,<60%
25044,2019,Conforming,Male,Not Pre-Approved,type2,p4,High Risk,No,Business,206500,3.375,0.3492,0,360,No,No,No,238000,Site Build,Permanent Residency,Home,1,5760,EXP,892,CIB,35-44,Through Institution,0.8676,North,Direct,0,43,>80%
25045,2019,Unknown,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,126500,3.99,1.8342,2627.1,240,No,No,No,188000,Site Build,Permanent Residency,Home,1,2520,CRIF,540,CIB,55-64,Through Institution,0.6729,North,Direct,0,40,60-80%
25046,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,366500,4.56,0.5541,5060,360,No,No,No,468000,Site Build,Permanent Residency,Home,1,10200,CIB,869,EXP,55-64,Through Institution,0.7831,North,Direct,0,32,60-80%
25047,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,156500,3.99,0.3528,2627.1,180,No,No,No,208000,Site Build,Permanent Residency,Home,1,2520,CIB,737,CIB,>74,Through Institution,0.7524,North,Direct,1,59,60-80%
25048,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,276500,3.99,0.3337,3149.5,360,No,No,No,648000,Site Build,Investment,Home,1,7980,CIB,831,CIB,65-74,Direct,0.4267,North,Direct,0,49,<60%
25049,2019,Conforming,Joint,Not Pre-Approved,type2,p1,High Risk,No,Business,636500,3.99,0.9621,2627.1,360,No,No,No,668000,Site Build,Permanent Residency,Home,1,11640,CIB,671,EXP,45-54,Direct,0.9528,North,Direct,1,57,>80%
25050,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,486500,3.625,0.0403,0,360,No,No,No,908000,Site Build,Permanent Residency,Home,1,13560,CRIF,608,CIB,65-74,Direct,0.5358,South,Direct,0,26,<60%
25051,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,266500,3.125,-0.6033,1560.45,360,No,No,No,288000,Site Build,Permanent Residency,Home,1,5760,CRIF,803,CIB,65-74,Through Institution,0.9253,North,Direct,0,43,>80%
25052,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,356500,3.625,-0.1012,2421,360,No,No,No,588000,Site Build,Permanent Residency,Home,1,4800,CRIF,795,EXP,65-74,Direct,0.6063,North,Direct,0,42,60-80%
25053,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,396500,3.625,0.0897,4663.95,360,No,No,No,538000,Site Build,Investment,Home,1,26100,EXP,642,EXP,55-64,Direct,0.7370,North,Direct,0,9,60-80%
25054,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,486500,3.375,-0.1318,169.53,360,No,No,No,618000,Site Build,Permanent Residency,Home,1,9000,EXP,674,CIB,35-44,Direct,0.7872,South,Direct,0,30,60-80%
25055,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,716500,3.99,0.4348,14702,360,No,No,Yes,1138000,Site Build,Permanent Residency,Home,1,14220,CRIF,804,EXP,>74,Direct,0.6296,South,Direct,0,42,60-80%
25056,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,596500,4.125,0.724,2627.1,360,No,No,No,798000,Site Build,Permanent Residency,Home,1,10800,EXP,788,EXP,45-54,Direct,0.7475,Central,Direct,0,41,60-80%
25057,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,636500,4.125,0.048,3520.2,360,No,No,No,798000,Site Build,Permanent Residency,Home,1,19620,CIB,737,CIB,45-54,Direct,0.7976,North,Direct,0,10,60-80%
25058,2019,Conforming,Male,Not Pre-Approved,type2,p4,High Risk,No,Business,116500,3.99,0.9621,2627.1,360,No,No,No,118000,Site Build,Permanent Residency,Home,1,2640,CIB,781,CIB,45-54,Through Institution,0.9873,South,Direct,1,44,>80%
25059,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,376500,3.75,0.4232,6536.25,360,No,No,No,418000,Site Build,Secondary Residency,Home,1,11880,CIB,545,CIB,45-54,Through Institution,0.9007,North,Direct,0,36,>80%
25060,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,356500,4.375,0.7168,3368.75,240,No,No,No,658000,Site Build,Permanent Residency,Home,1,6660,CRIF,796,EXP,65-74,Through Institution,0.5418,North,Direct,0,40,<60%
25061,2019,Conforming,Female,Pre-Approved,type2,p4,High Risk,No,Business,86500,3.99,0.9621,2627.1,360,No,No,No,88000,Site Build,Permanent Residency,Home,1,3240,EXP,660,CIB,45-54,Through Institution,0.9830,Central,Direct,1,50,>80%
25062,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,226500,3.5,0.0677,6549.46,324,No,No,No,288000,Site Build,Permanent Residency,Home,1,3360,CIB,850,CIB,25-34,Through Institution,0.7865,South,Direct,0,42,60-80%
25063,2019,Conforming,Female,Not Pre-Approved,type2,p2,Low Risk,No,Business,66500,4.125,1.1254,1772.02,360,No,No,No,198000,Site Build,Permanent Residency,Home,1,840,CRIF,851,CIB,35-44,Through Institution,0.3359,Central,Direct,0,48,<60%
25064,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,556500,4.5,0.6439,935,360,No,No,No,628000,Site Build,Permanent Residency,Home,1,7020,CRIF,794,EXP,55-64,Direct,0.8861,South,Direct,0,48,>80%
25065,2019,Conforming,Female,Not Pre-Approved,type2,p4,High Risk,No,Business,376500,3.99,0.9621,2627.1,360,Yes,No,No,378000,Site Build,Permanent Residency,Home,1,5760,EXP,866,EXP,35-44,Through Institution,0.9960,South,Direct,1,43,>80%
25066,2019,Conforming,Unknown,Not Pre-Approved,type2,p1,High Risk,No,Business,106500,3.99,0.9621,2627.1,360,Yes,No,No,118000,Site Build,Permanent Residency,Home,1,1500,CIB,777,CIB,45-54,Through Institution,0.9025,South,Direct,1,31,>80%
25067,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,316500,4.5,0.012,0,360,Yes,No,No,428000,Site Build,Permanent Residency,Home,1,9180,CRIF,780,EXP,45-54,Direct,0.7395,North,Direct,0,32,60-80%
25068,2019,Conforming,Female,Pre-Approved,type2,p3,High Risk,No,Business,116500,3.625,0.8732,3718.63,360,No,No,No,138000,Site Build,Permanent Residency,Home,1,3960,EXP,611,CIB,45-54,Through Institution,0.8442,South,Direct,0,59,>80%
25069,2019,Conforming,Female,Pre-Approved,type1,p2,High Risk,No,Personal,86500,3.7,-0.0746,415,360,No,No,No,308000,Site Build,Permanent Residency,Home,1,4440,EXP,584,EXP,65-74,Through Institution,0.2808,North,Direct,0,21,<60%
25070,2019,Conforming,Joint,Not Pre-Approved,type3,p1,High Risk,No,Personal,326500,4.25,0.2517,0,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,6480,CRIF,621,EXP,25-34,Direct,1.0267,South,Direct,0,28,>80%
25071,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,176500,4.5,0.9662,2665.52,360,No,No,No,218000,Site Build,Investment,Home,1,4140,EXP,660,CIB,<25,Direct,0.8096,North,Direct,0,36,>80%
25072,2019,Unknown,Unknown,Not Pre-Approved,type2,p1,High Risk,No,Business,156500,3.99,0.9621,2627.1,360,No,No,No,158000,Site Build,Permanent Residency,Home,1,1860,CRIF,862,CIB,45-54,Through Institution,0.9905,South,Direct,1,45,>80%
25073,2019,Conforming,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,346500,3.99,1.1306,6935.77,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,8280,CRIF,829,EXP,45-54,Through Institution,0.8289,South,Direct,0,33,>80%
25074,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,616500,2.99,-0.2418,1958.1,180,No,No,No,828000,Site Build,Permanent Residency,Home,1,9900,CIB,848,CIB,25-34,Direct,0.7446,South,Direct,0,38,60-80%
25075,2019,Conforming,Unknown,Pre-Approved,type1,p1,High Risk,No,Personal,456500,3.99,0.3528,2627.1,180,No,No,No,578000,Site Build,Secondary Residency,Home,1,78120,CIB,775,CIB,55-64,Through Institution,0.7898,South,Direct,1,19,60-80%
25076,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,96500,4.625,0.8361,2054.53,360,No,No,No,138000,Site Build,Permanent Residency,Home,1,3180,CIB,812,EXP,55-64,Through Institution,0.6993,North,Direct,0,46,60-80%
25077,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,256500,3.75,0.144,5220.49,360,No,No,No,398000,Site Build,Permanent Residency,Home,1,3540,CIB,733,CIB,25-34,Through Institution,0.6445,North,Direct,0,44,60-80%
25078,2019,Conforming,Male,Pre-Approved,type2,p1,High Risk,No,Business,146500,4.125,1.7615,2920.33,360,No,No,No,158000,Site Build,Permanent Residency,Home,1,3120,CIB,700,CIB,25-34,Through Institution,0.9272,North,Direct,0,40,>80%
25079,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,316500,4.5,0.1427,7035.03,360,Yes,No,No,468000,Site Build,Permanent Residency,Home,1,6960,CRIF,781,EXP,35-44,Through Institution,0.6763,South,Direct,0,42,60-80%
25080,2019,Unknown,Joint,Not Pre-Approved,type2,p1,High Risk,No,Business,76500,3.99,0.9621,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,3180,EQUI,633,EXP,25-34,Through Institution,0.1830,North,Direct,1,38,<60%
25081,2019,Non-Conforming,Unknown,Not Pre-Approved,type3,p4,High Risk,No,Personal,406500,3.75,0.0028,0,360,No,No,No,408000,Site Build,Permanent Residency,Home,1,5760,EXP,702,CIB,25-34,Through Institution,0.9963,South,Direct,0,43,>80%
25082,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,116500,3.99,0.3528,2627.1,360,No,No,No,108000,Site Build,Permanent Residency,Home,1,1980,EXP,882,CIB,55-64,Through Institution,1.0787,North,Direct,1,37,>80%
25083,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,136500,3.99,0.3528,2627.1,180,No,No,No,278000,Site Build,Investment,Home,1,18420,CIB,880,EXP,25-34,Through Institution,0.4910,South,Direct,1,10,<60%
25084,2019,Conforming,Unknown,Not Pre-Approved,type1,p2,High Risk,No,Personal,206500,3.99,0.3528,2627.1,360,No,No,Yes,248000,Site Build,Permanent Residency,Home,1,2940,EXP,686,CIB,>74,Through Institution,0.8327,South,Direct,1,37,>80%
